ride_id,ride_date,ride_time,year,month,day,city,customer_id,driver_id,gender,age,pickup_location,drop_location,distance_km,ride_duration_min,cab_type,booking_type,payment_method,base_fare,surge_multiplier,total_fare,driver_rating,customer_rating,ride_status,cancellation_reason,peak_hour
100140,2023-07-13,01:19,2023,July,Thursday,Delhi,2144,5889,Female,25,Wakad,Whitefield,5.5,34,SUV,App,UPI,116.0,1.1,127.6,4.9,4.0,Completed,,No
100141,2025-10-03,04:10,2025,October,Friday,Hyderabad,1675,3997,Female,52,Indiranagar,Hinjewadi,22.2,44,Mini,App,UPI,316.4,1.3,411.32,4.5,4.1,Completed,,Yes
100142,2024-12-12,23:50,2024,December,Thursday,Hyderabad,4467,5785,Female,48,Andheri,Whitefield,24.9,23,Sedan,App,UPI,348.8,1.2,418.56,4.6,4.9,Cancelled,Customer no-show,Yes
100143,2024-07-19,15:38,2024,July,Friday,Delhi,3424,4266,Male,47,Rohini,Gachibowli,12.2,15,SUV,App,UPI,196.4,1.0,196.4,4.7,4.0,Completed,,No
100144,2024-02-24,16:54,2024,February,Saturday,Hyderabad,3121,5326,Female,40,Andheri,Gachibowli,8.0,48,Sedan,App,UPI,146.0,1.5,219.0,4.8,3.9,Completed,,Yes
100145,2025-12-04,22:28,2025,December,Thursday,Pune,2081,3015,Female,46,Bandra,Bandra,7.2,60,Sedan,App,Cash,136.4,1.3,177.32,4.1,3.6,Completed,,Yes
100146,2023-07-25,17:51,2023,July,Tuesday,Hyderabad,3461,6572,Male,37,Andheri,Whitefield,10.2,64,Sedan,App,UPI,172.4,1.3,224.12,4.8,4.7,Completed,,Yes
100147,2024-09-14,22:39,2024,September,Saturday,Hyderabad,3167,4540,Male,20,CP,Wakad,23.3,32,Mini,App,Cash,329.6,1.1,362.56,3.9,4.0,Completed,,No
100148,2023-05-17,11:26,2023,May,Wednesday,Bangalore,1194,2552,Male,41,Whitefield,Andheri,23.7,20,Sedan,App,Cash,334.4,1.3,434.72,3.8,4.4,Completed,,Yes
100149,2023-01-20,09:07,2023,January,Friday,Bangalore,4604,4450,Female,60,Andheri,Andheri,2.1,5,Mini,App,UPI,75.2,1.0,75.2,4.2,3.6,Completed,,No
100150,2023-05-09,03:53,2023,May,Tuesday,Hyderabad,1934,3156,Female,27,Andheri,Wakad,12.8,18,Sedan,App,Card,203.6,1.3,264.68,3.6,4.1,Completed,,Yes
100151,2024-06-03,06:57,2024,June,Monday,Hyderabad,3260,2978,Female,24,Madhapur,Wakad,9.5,67,Mini,App,UPI,164.0,1.0,164.0,4.3,4.8,Completed,,No
100152,2025-06-07,09:25,2025,June,Saturday,Hyderabad,4368,4107,Female,39,Andheri,Madhapur,6.4,48,Mini,App,Card,126.8,1.1,139.48,4.1,4.3,Completed,,No
100153,2024-08-28,03:56,2024,August,Wednesday,Pune,4033,5005,Male,54,Andheri,Wakad,12.6,32,Sedan,App,Cash,201.2,1.5,301.8,4.7,3.9,Completed,,Yes
100154,2025-02-02,14:57,2025,February,Sunday,Pune,3555,5169,Female,28,Whitefield,Gachibowli,11.4,50,Sedan,App,Card,186.8,1.3,242.84,5.0,4.9,Completed,,Yes
100155,2025-03-29,17:50,2025,March,Saturday,Hyderabad,3007,2443,Male,25,Madhapur,Indiranagar,19.1,12,Mini,App,Card,279.2,1.2,335.04,4.5,4.1,Cancelled,App issue,Yes
100156,2023-09-30,20:52,2023,September,Saturday,Pune,2981,2354,Female,34,Rohini,Madhapur,3.9,43,Sedan,App,Card,96.8,1.0,96.8,4.9,4.3,Completed,,No
100157,2024-05-22,00:27,2024,May,Wednesday,Hyderabad,4407,4507,Female,21,Madhapur,Andheri,17.9,9,Sedan,App,Cash,264.8,1.1,291.28,3.9,4.7,Completed,,No
100158,2025-02-17,20:19,2025,February,Monday,Mumbai,3726,3509,Male,19,Hinjewadi,Bandra,10.8,22,Mini,App,Card,179.6,1.5,269.4,4.2,4.3,Completed,,Yes
100159,2025-01-09,05:53,2025,January,Thursday,Bangalore,1431,2095,Male,45,Madhapur,CP,20.8,70,Sedan,App,UPI,299.6,1.0,299.6,4.2,4.3,Completed,,No
100160,2023-10-03,06:42,2023,October,Tuesday,Delhi,2812,6075,Male,41,Rohini,Gachibowli,8.7,16,Mini,App,Card,154.4,1.1,169.84,4.0,4.6,Completed,,No
100161,2023-09-10,09:17,2023,September,Sunday,Hyderabad,4210,3752,Male,21,Andheri,Rohini,6.4,34,Sedan,App,Card,126.8,1.0,126.8,3.8,4.1,Completed,,No
100162,2023-03-20,18:20,2023,March,Monday,Bangalore,4106,3642,Male,20,Gachibowli,Indiranagar,12.5,17,SUV,App,Cash,200.0,1.1,220.0,4.9,4.6,Completed,,No
100163,2024-07-19,15:14,2024,July,Friday,Mumbai,1558,2492,Male,43,Bandra,Whitefield,10.2,44,Mini,App,UPI,172.4,1.3,224.12,4.2,3.6,Completed,,Yes
100164,2024-09-29,15:05,2024,September,Sunday,Delhi,3589,2284,Male,31,Madhapur,Indiranagar,14.6,44,SUV,App,Card,225.2,1.2,270.24,5.0,4.5,Completed,,Yes
100165,2025-05-28,20:18,2025,May,Wednesday,Pune,1159,4528,Female,39,Madhapur,Bandra,10.6,42,SUV,App,Card,177.2,1.3,230.36,4.8,3.6,Cancelled,App issue,Yes
100166,2025-05-19,14:34,2025,May,Monday,Mumbai,4884,2645,Female,27,Andheri,Gachibowli,5.3,60,Mini,App,Card,113.6,1.3,147.68,3.6,4.0,Completed,,Yes
100167,2023-05-24,18:03,2023,May,Wednesday,Bangalore,1855,5397,Female,32,Madhapur,CP,5.1,43,Mini,App,UPI,111.2,1.1,122.32,4.7,4.8,Completed,,No
100168,2024-08-29,13:51,2024,August,Thursday,Mumbai,2774,5415,Male,57,Wakad,Andheri,24.6,22,SUV,App,Card,345.2,1.2,414.24,4.7,5.0,Completed,,Yes
100169,2024-03-29,03:42,2024,March,Friday,Mumbai,1244,5725,Female,44,Madhapur,Whitefield,23.6,34,Mini,App,Card,333.2,1.5,499.8,4.4,3.8,Completed,,Yes
100170,2023-09-11,06:35,2023,September,Monday,Delhi,4423,4716,Male,37,Indiranagar,Bandra,8.8,13,SUV,App,Card,155.6,1.2,186.72,3.6,4.1,Cancelled,Driver unavailable,Yes
100171,2023-04-07,10:00,2023,April,Friday,Mumbai,2372,4294,Female,24,Indiranagar,Whitefield,5.9,5,Sedan,App,Card,120.8,1.3,157.04,4.6,5.0,Completed,,Yes
100172,2025-07-05,18:55,2025,July,Saturday,Mumbai,2594,5003,Male,58,Indiranagar,Madhapur,20.1,21,Sedan,App,Cash,291.2,1.3,378.56,4.2,4.8,Cancelled,Driver unavailable,Yes
100173,2024-07-01,01:04,2024,July,Monday,Bangalore,4142,4445,Male,35,Andheri,Wakad,3.6,43,Mini,App,UPI,93.2,1.3,121.16,4.8,3.9,Cancelled,Driver unavailable,Yes
100174,2025-08-12,01:01,2025,August,Tuesday,Delhi,2783,4125,Male,42,Indiranagar,Madhapur,19.4,23,Mini,App,Cash,282.8,1.2,339.36,3.5,3.9,Completed,,Yes
100175,2023-04-24,07:22,2023,April,Monday,Pune,4089,2911,Female,59,Hinjewadi,Andheri,20.0,53,Mini,App,UPI,290.0,1.5,435.0,3.9,4.3,Completed,,Yes
100176,2023-09-29,20:04,2023,September,Friday,Delhi,4229,4120,Female,50,Bandra,CP,16.2,34,Sedan,App,Card,244.4,1.0,244.4,4.6,4.2,Cancelled,Customer no-show,No
100177,2023-04-01,13:37,2023,April,Saturday,Hyderabad,4614,5799,Female,39,Bandra,Gachibowli,15.0,30,SUV,App,UPI,230.0,1.1,253.0,3.8,3.5,Completed,,No
100178,2024-09-29,13:36,2024,September,Sunday,Hyderabad,3548,2611,Male,33,CP,Hinjewadi,5.1,44,Mini,App,Cash,111.2,1.0,111.2,3.9,3.6,Completed,,No
100179,2024-04-23,03:48,2024,April,Tuesday,Hyderabad,1830,6406,Female,58,Indiranagar,Whitefield,9.3,34,SUV,App,UPI,161.6,1.0,161.6,4.4,3.5,Cancelled,Customer no-show,No
100180,2024-03-23,02:48,2024,March,Saturday,Delhi,4084,4106,Female,41,Bandra,Indiranagar,6.0,41,Mini,App,Card,122.0,1.5,183.0,3.6,4.9,Cancelled,Driver unavailable,Yes
100181,2024-07-15,10:18,2024,July,Monday,Bangalore,3704,2245,Female,46,Rohini,Hinjewadi,10.0,27,Mini,App,Card,170.0,1.0,170.0,4.1,4.5,Completed,,No
100182,2023-04-22,23:09,2023,April,Saturday,Pune,2368,3623,Female,39,Andheri,Indiranagar,5.3,22,Sedan,App,Cash,113.6,1.2,136.32,4.3,3.8,Completed,,Yes
100183,2024-10-05,11:57,2024,October,Saturday,Hyderabad,4364,2498,Female,50,Hinjewadi,Bandra,19.1,8,SUV,App,Cash,279.2,1.3,362.96,4.2,3.9,Cancelled,App issue,Yes
100184,2023-05-18,12:15,2023,May,Thursday,Mumbai,4802,5533,Male,44,Wakad,Madhapur,11.4,40,Mini,App,UPI,186.8,1.3,242.84,3.5,4.2,Completed,,Yes
100185,2024-09-22,07:12,2024,September,Sunday,Pune,1866,3116,Male,44,Gachibowli,Wakad,8.3,24,Sedan,App,UPI,149.6,1.0,149.6,4.1,4.7,Cancelled,App issue,No
100186,2023-11-02,06:19,2023,November,Thursday,Mumbai,3905,5106,Male,39,Wakad,Hinjewadi,11.5,10,Sedan,App,Cash,188.0,1.3,244.4,3.9,4.8,Completed,,Yes
100187,2024-11-06,08:42,2024,November,Wednesday,Hyderabad,4623,3352,Female,49,Gachibowli,Gachibowli,6.6,30,Mini,App,Card,129.2,1.2,155.04,3.8,5.0,Completed,,Yes
100188,2023-08-05,18:06,2023,August,Saturday,Hyderabad,1839,4981,Male,57,Madhapur,Whitefield,12.1,6,Mini,App,Card,195.2,1.3,253.76,3.8,4.8,Completed,,Yes
100189,2025-09-09,08:03,2025,September,Tuesday,Delhi,4692,6226,Male,25,Indiranagar,Wakad,10.1,62,Mini,App,Card,171.2,1.2,205.44,4.2,4.3,Completed,,Yes
100190,2023-04-15,22:24,2023,April,Saturday,Hyderabad,2269,6686,Male,51,CP,Wakad,5.2,38,Mini,App,Cash,112.4,1.0,112.4,3.5,3.8,Completed,,No
100191,2024-11-21,17:39,2024,November,Thursday,Hyderabad,4871,2565,Male,30,Indiranagar,Rohini,5.7,9,Mini,App,Card,118.4,1.0,118.4,4.3,4.4,Completed,,No
100192,2024-03-15,09:21,2024,March,Friday,Bangalore,1840,5507,Female,52,Whitefield,Madhapur,13.8,24,Sedan,App,Card,215.6,1.2,258.72,4.5,3.9,Completed,,Yes
100193,2024-04-13,16:09,2024,April,Saturday,Pune,2379,6173,Male,28,Bandra,Whitefield,12.5,63,SUV,App,Card,200.0,1.0,200.0,3.8,4.2,Cancelled,App issue,No
100194,2023-03-17,05:09,2023,March,Friday,Bangalore,1873,5590,Female,27,Andheri,Rohini,18.8,62,Sedan,App,UPI,275.6,1.2,330.72,4.6,5.0,Completed,,Yes
100195,2023-12-11,15:49,2023,December,Monday,Pune,1269,4964,Female,42,Wakad,Gachibowli,19.6,62,Sedan,App,Card,285.2,1.5,427.8,4.1,5.0,Completed,,Yes
100196,2024-10-06,08:11,2024,October,Sunday,Bangalore,4460,5997,Male,57,Gachibowli,Wakad,10.7,30,SUV,App,Cash,178.4,1.0,178.4,4.3,3.8,Completed,,No
100197,2023-12-15,14:12,2023,December,Friday,Delhi,3667,4764,Male,39,Madhapur,Whitefield,13.0,51,SUV,App,Cash,206.0,1.3,267.8,4.2,3.6,Completed,,Yes
100198,2023-04-09,00:25,2023,April,Sunday,Pune,4897,3577,Male,34,Rohini,Indiranagar,9.0,18,SUV,App,Card,158.0,1.5,237.0,4.2,4.8,Completed,,Yes
100199,2025-08-25,08:45,2025,August,Monday,Mumbai,1778,2527,Male,38,Andheri,Hinjewadi,4.7,60,Mini,App,Card,106.4,1.0,106.4,4.4,4.4,Completed,,No
100200,2025-03-05,18:40,2025,March,Wednesday,Mumbai,1158,2617,Female,37,CP,Hinjewadi,8.9,56,SUV,App,UPI,156.8,1.3,203.84,4.8,3.7,Completed,,Yes
100201,2023-05-12,09:54,2023,May,Friday,Delhi,4473,4444,Male,26,Andheri,Whitefield,22.7,67,SUV,App,Cash,322.4,1.3,419.12,4.1,4.5,Completed,,Yes
100202,2023-03-02,23:58,2023,March,Thursday,Mumbai,3025,4832,Male,33,CP,Whitefield,15.3,16,Mini,App,Card,233.6,1.3,303.68,4.2,4.4,Completed,,Yes
100203,2025-05-18,15:32,2025,May,Sunday,Hyderabad,1095,6706,Female,46,Indiranagar,Indiranagar,12.6,10,Mini,App,Card,201.2,1.0,201.2,3.9,4.9,Completed,,No
100204,2025-02-28,12:37,2025,February,Friday,Bangalore,4846,3614,Female,25,Whitefield,Madhapur,5.0,27,Sedan,App,Card,110.0,1.1,121.0,4.6,4.7,Completed,,No
100205,2025-06-18,06:08,2025,June,Wednesday,Pune,4940,2332,Female,31,CP,Indiranagar,6.0,49,Sedan,App,UPI,122.0,1.3,158.6,4.1,3.6,Completed,,Yes
100206,2024-04-16,05:35,2024,April,Tuesday,Hyderabad,3131,4215,Female,47,Andheri,Madhapur,7.8,35,Sedan,App,Card,143.6,1.2,172.32,4.5,4.2,Cancelled,App issue,Yes
100207,2023-10-02,02:11,2023,October,Monday,Hyderabad,2497,6913,Male,45,Andheri,Hinjewadi,25.0,64,Mini,App,Card,350.0,1.1,385.0,4.0,4.9,Completed,,No
100208,2025-08-25,14:00,2025,August,Monday,Hyderabad,4860,2175,Female,41,Hinjewadi,Andheri,16.9,46,SUV,App,Cash,252.8,1.0,252.8,4.7,3.8,Cancelled,App issue,No
100209,2024-11-08,22:46,2024,November,Friday,Delhi,2041,3706,Female,33,Andheri,Indiranagar,10.6,23,SUV,App,UPI,177.2,1.0,177.2,3.6,4.6,Completed,,No
100210,2024-03-07,09:23,2024,March,Thursday,Mumbai,4638,2123,Female,57,Rohini,Indiranagar,7.7,69,Mini,App,UPI,142.4,1.2,170.88,5.0,4.3,Completed,,Yes
100211,2025-01-14,02:22,2025,January,Tuesday,Mumbai,3920,6188,Female,50,Wakad,Whitefield,21.4,66,Mini,App,Card,306.8,1.5,460.2,4.2,5.0,Completed,,Yes
100212,2024-01-07,01:51,2024,January,Sunday,Pune,2380,2067,Male,31,Rohini,Rohini,6.4,27,Mini,App,Cash,126.8,1.5,190.2,5.0,4.1,Cancelled,App issue,Yes
100213,2024-12-07,08:14,2024,December,Saturday,Bangalore,3351,6119,Female,38,Madhapur,Bandra,17.6,30,Sedan,App,Card,261.2,1.2,313.44,4.4,4.4,Completed,,Yes
100214,2024-06-04,13:36,2024,June,Tuesday,Bangalore,4781,2923,Male,27,Whitefield,Whitefield,20.2,24,SUV,App,Cash,292.4,1.3,380.12,4.9,3.9,Cancelled,Customer no-show,Yes
100215,2023-05-22,13:02,2023,May,Monday,Bangalore,3775,4810,Male,26,Whitefield,Gachibowli,7.2,20,Mini,App,Cash,136.4,1.2,163.68,4.5,4.4,Completed,,Yes
100216,2023-05-30,12:14,2023,May,Tuesday,Hyderabad,2795,6483,Female,39,Gachibowli,Rohini,14.0,30,Mini,App,Cash,218.0,1.0,218.0,4.0,4.0,Cancelled,Customer no-show,No
100217,2025-06-11,01:40,2025,June,Wednesday,Pune,1363,5632,Male,29,Wakad,Gachibowli,10.0,21,Mini,App,Cash,170.0,1.1,187.0,4.3,4.0,Completed,,No
100218,2025-03-19,23:26,2025,March,Wednesday,Hyderabad,2397,4743,Female,29,Wakad,Wakad,21.6,26,Mini,App,Card,309.2,1.2,371.04,3.7,3.9,Completed,,Yes
100219,2023-01-03,03:52,2023,January,Tuesday,Bangalore,3129,5149,Male,20,Rohini,Bandra,17.2,59,SUV,App,Cash,256.4,1.3,333.32,4.2,4.8,Cancelled,Driver unavailable,Yes
100220,2024-09-22,04:31,2024,September,Sunday,Mumbai,1819,6481,Female,34,Gachibowli,Wakad,10.7,48,Sedan,App,Card,178.4,1.2,214.08,3.5,4.2,Completed,,Yes
100221,2024-08-01,20:11,2024,August,Thursday,Pune,4079,2594,Female,56,Andheri,Bandra,19.1,45,Sedan,App,Card,279.2,1.3,362.96,4.4,4.7,Completed,,Yes
100222,2024-10-27,16:23,2024,October,Sunday,Delhi,3907,3381,Female,19,Rohini,Andheri,11.2,68,Mini,App,UPI,184.4,1.1,202.84,4.3,4.1,Completed,,No
100223,2024-07-02,00:21,2024,July,Tuesday,Delhi,2186,2243,Female,56,Bandra,Hinjewadi,5.9,56,SUV,App,Cash,120.8,1.1,132.88,4.0,4.9,Completed,,No
100224,2025-06-17,20:28,2025,June,Tuesday,Bangalore,3664,6006,Female,27,Bandra,Whitefield,20.5,50,Mini,App,Cash,296.0,1.0,296.0,4.9,4.0,Cancelled,Customer no-show,No
100225,2023-07-28,11:29,2023,July,Friday,Hyderabad,2182,2194,Male,29,Wakad,Andheri,14.6,69,Mini,App,Card,225.2,1.5,337.8,4.9,3.6,Cancelled,Driver unavailable,Yes
100226,2024-04-02,20:20,2024,April,Tuesday,Bangalore,1652,4595,Male,40,Hinjewadi,Andheri,19.3,11,Sedan,App,Cash,281.6,1.0,281.6,4.3,4.9,Cancelled,Customer no-show,No
100227,2024-04-20,19:05,2024,April,Saturday,Hyderabad,4365,2629,Male,32,Hinjewadi,Whitefield,5.8,25,Mini,App,Cash,119.6,1.3,155.48,4.1,4.6,Completed,,Yes
100228,2025-03-15,05:23,2025,March,Saturday,Hyderabad,2531,5523,Male,55,Madhapur,Andheri,16.0,38,Sedan,App,Card,242.0,1.1,266.2,3.8,3.8,Completed,,No
100229,2025-09-23,11:34,2025,September,Tuesday,Mumbai,2160,5565,Male,39,Rohini,Madhapur,15.1,34,SUV,App,Cash,231.2,1.0,231.2,4.0,3.8,Completed,,No
100230,2024-05-02,18:54,2024,May,Thursday,Bangalore,2306,2705,Male,38,Madhapur,Rohini,2.0,8,Mini,App,Cash,74.0,1.2,88.8,4.2,4.3,Cancelled,Customer no-show,Yes
100231,2024-11-24,20:00,2024,November,Sunday,Delhi,1533,5446,Female,28,Gachibowli,Madhapur,6.0,43,Sedan,App,Card,122.0,1.0,122.0,4.1,4.6,Cancelled,Customer no-show,No
100232,2024-10-28,11:48,2024,October,Monday,Bangalore,3606,5715,Female,36,Gachibowli,Andheri,20.7,37,Sedan,App,Cash,298.4,1.0,298.4,3.7,4.0,Completed,,No
100233,2024-10-06,14:18,2024,October,Sunday,Mumbai,1344,2735,Female,53,Madhapur,Bandra,16.6,39,Mini,App,Card,249.2,1.1,274.12,4.9,5.0,Completed,,No
100234,2025-01-03,11:56,2025,January,Friday,Mumbai,1316,6255,Male,50,Rohini,Madhapur,21.7,53,Sedan,App,UPI,310.4,1.0,310.4,3.8,3.9,Completed,,No
100235,2024-08-21,11:13,2024,August,Wednesday,Pune,4045,4591,Male,52,Gachibowli,Andheri,7.9,10,Mini,App,UPI,144.8,1.5,217.2,4.3,4.8,Cancelled,App issue,Yes
100236,2023-07-15,09:28,2023,July,Saturday,Pune,3396,2113,Female,32,CP,Bandra,14.3,56,Mini,App,Cash,221.6,1.3,288.08,4.4,4.7,Completed,,Yes
100237,2023-10-22,09:18,2023,October,Sunday,Mumbai,2376,4644,Female,51,Madhapur,Madhapur,10.7,46,SUV,App,Card,178.4,1.0,178.4,4.4,4.2,Cancelled,Customer no-show,No
100238,2024-10-19,15:48,2024,October,Saturday,Pune,4730,6860,Female,22,Gachibowli,Indiranagar,12.6,35,Mini,App,Card,201.2,1.0,201.2,4.3,3.5,Cancelled,Driver unavailable,No
100239,2023-04-12,20:29,2023,April,Wednesday,Mumbai,4362,4716,Male,28,Gachibowli,Andheri,19.2,44,Mini,App,Card,280.4,1.5,420.6,5.0,4.4,Completed,,Yes
100240,2025-10-16,14:57,2025,October,Thursday,Pune,2658,2840,Male,57,Gachibowli,Gachibowli,10.4,19,Mini,App,Card,174.8,1.3,227.24,5.0,4.2,Completed,,Yes
100241,2025-04-11,15:28,2025,April,Friday,Pune,3217,6127,Male,43,Wakad,Indiranagar,19.5,50,Mini,App,Card,284.0,1.0,284.0,3.7,4.4,Completed,,No
100242,2025-12-07,23:22,2025,December,Sunday,Mumbai,2410,6568,Male,25,Andheri,Wakad,21.8,47,Sedan,App,Card,311.6,1.1,342.76,3.6,3.9,Cancelled,App issue,No
100243,2023-10-27,14:46,2023,October,Friday,Hyderabad,3621,2028,Male,18,Indiranagar,Wakad,22.6,8,Mini,App,UPI,321.2,1.3,417.56,4.5,4.8,Completed,,Yes
100244,2023-09-07,22:01,2023,September,Thursday,Hyderabad,1904,5791,Female,23,Whitefield,Indiranagar,19.9,6,Sedan,App,Card,288.8,1.0,288.8,3.9,4.2,Completed,,No
100245,2023-11-01,07:38,2023,November,Wednesday,Bangalore,1554,4081,Female,35,Whitefield,Gachibowli,17.6,60,Sedan,App,UPI,261.2,1.5,391.8,4.6,4.8,Cancelled,Customer no-show,Yes
100246,2024-03-23,17:05,2024,March,Saturday,Mumbai,3567,2291,Female,60,Rohini,Gachibowli,11.4,22,Mini,App,Card,186.8,1.3,242.84,4.2,3.8,Completed,,Yes
100247,2025-12-25,00:58,2025,December,Thursday,Mumbai,1639,5473,Female,23,Gachibowli,Bandra,13.5,51,Sedan,App,Cash,212.0,1.3,275.6,5.0,3.9,Completed,,Yes
100248,2024-05-26,04:52,2024,May,Sunday,Hyderabad,1162,2174,Male,37,Rohini,Gachibowli,6.8,54,Sedan,App,UPI,131.6,1.2,157.92,3.9,4.2,Completed,,Yes
100249,2023-07-26,22:22,2023,July,Wednesday,Pune,3742,6833,Female,21,Madhapur,CP,2.3,70,Mini,App,Cash,77.6,1.1,85.36,4.3,4.9,Cancelled,Driver unavailable,No
100250,2024-10-22,11:27,2024,October,Tuesday,Delhi,1847,3367,Male,59,Gachibowli,Indiranagar,17.0,52,SUV,App,Card,254.0,1.2,304.8,4.3,4.5,Completed,,Yes
100251,2024-12-20,10:18,2024,December,Friday,Hyderabad,1061,5528,Male,48,Hinjewadi,Whitefield,4.3,45,SUV,App,UPI,101.6,1.1,111.76,3.7,4.2,Completed,,No
100252,2023-05-03,10:06,2023,May,Wednesday,Hyderabad,4233,3440,Female,57,Andheri,Hinjewadi,12.8,62,SUV,App,Cash,203.6,1.2,244.32,4.2,4.1,Completed,,Yes
100253,2025-05-15,08:44,2025,May,Thursday,Mumbai,2234,4418,Male,44,Gachibowli,Whitefield,11.5,40,Mini,App,Card,188.0,1.3,244.4,4.7,3.7,Completed,,Yes
100254,2025-10-26,20:39,2025,October,Sunday,Hyderabad,3532,2374,Male,39,Hinjewadi,Indiranagar,15.0,33,SUV,App,Card,230.0,1.2,276.0,4.7,4.9,Completed,,Yes
100255,2025-09-10,02:29,2025,September,Wednesday,Pune,1333,5425,Female,34,Hinjewadi,Andheri,9.9,56,SUV,App,Card,168.8,1.2,202.56,4.1,4.3,Completed,,Yes
100256,2023-07-23,13:11,2023,July,Sunday,Mumbai,3602,2530,Female,30,Wakad,Madhapur,13.9,26,SUV,App,Card,216.8,1.3,281.84,4.5,4.2,Cancelled,Customer no-show,Yes
100257,2024-03-18,06:38,2024,March,Monday,Delhi,3102,5890,Female,24,Wakad,Madhapur,2.1,26,Mini,App,Cash,75.2,1.0,75.2,4.0,4.6,Cancelled,Driver unavailable,No
100258,2025-10-16,22:04,2025,October,Thursday,Hyderabad,4822,5160,Male,34,Hinjewadi,Wakad,18.0,48,Sedan,App,UPI,266.0,1.3,345.8,3.7,4.2,Cancelled,Customer no-show,Yes
100259,2025-12-25,08:12,2025,December,Thursday,Mumbai,1717,2963,Male,47,CP,Wakad,4.8,31,Sedan,App,UPI,107.6,1.3,139.88,4.6,3.9,Completed,,Yes
100260,2024-03-19,00:51,2024,March,Tuesday,Hyderabad,4474,2836,Female,25,Madhapur,Rohini,5.8,56,Sedan,App,UPI,119.6,1.5,179.4,4.8,5.0,Completed,,Yes
100261,2024-01-07,14:49,2024,January,Sunday,Pune,2979,5224,Female,23,Hinjewadi,Madhapur,13.2,66,SUV,App,Card,208.4,1.5,312.6,3.7,4.7,Completed,,Yes
100262,2023-01-07,06:50,2023,January,Saturday,Hyderabad,4694,4548,Male,55,Gachibowli,Gachibowli,24.5,8,Mini,App,UPI,344.0,1.0,344.0,3.5,4.6,Completed,,No
100263,2023-02-12,23:56,2023,February,Sunday,Pune,2581,2513,Male,32,Wakad,Bandra,4.4,48,Mini,App,Card,102.8,1.3,133.64,3.6,4.9,Completed,,Yes
100264,2025-11-26,02:29,2025,November,Wednesday,Hyderabad,4404,2000,Female,39,Whitefield,Andheri,3.7,34,Mini,App,Card,94.4,1.2,113.28,4.7,3.9,Cancelled,Driver unavailable,Yes
100265,2023-10-21,12:43,2023,October,Saturday,Hyderabad,4685,3612,Male,43,Gachibowli,CP,10.5,70,SUV,App,UPI,176.0,1.2,211.2,3.9,4.1,Completed,,Yes
100266,2024-11-20,09:09,2024,November,Wednesday,Delhi,1046,6846,Female,27,Whitefield,Bandra,17.7,62,SUV,App,Cash,262.4,1.2,314.88,4.2,4.2,Cancelled,Customer no-show,Yes
100267,2024-12-07,09:03,2024,December,Saturday,Hyderabad,3853,2920,Female,36,Andheri,Bandra,8.6,16,Sedan,App,UPI,153.2,1.0,153.2,4.3,4.5,Completed,,No
100268,2023-11-20,06:19,2023,November,Monday,Bangalore,4257,2326,Male,20,Andheri,Rohini,11.7,66,Sedan,App,Card,190.4,1.2,228.48,4.4,4.8,Completed,,Yes
100269,2023-01-30,16:27,2023,January,Monday,Delhi,1344,4835,Female,54,CP,Bandra,21.3,27,Sedan,App,UPI,305.6,1.5,458.4,3.5,4.1,Completed,,Yes
100270,2023-04-04,15:16,2023,April,Tuesday,Pune,2493,5615,Male,23,Rohini,Hinjewadi,20.9,43,Mini,App,Cash,300.8,1.1,330.88,4.8,4.1,Completed,,No
100271,2024-02-29,01:29,2024,February,Thursday,Hyderabad,4560,6160,Male,31,Andheri,Whitefield,9.6,28,Mini,App,UPI,165.2,1.5,247.8,4.8,4.1,Completed,,Yes
100272,2023-02-21,16:23,2023,February,Tuesday,Delhi,4212,4425,Male,22,Andheri,Rohini,15.2,31,Mini,App,Cash,232.4,1.0,232.4,4.4,4.2,Completed,,No
100273,2023-04-02,03:18,2023,April,Sunday,Delhi,4932,5353,Female,38,CP,Madhapur,16.2,57,Mini,App,UPI,244.4,1.3,317.72,4.5,4.6,Completed,,Yes
100274,2024-07-17,14:15,2024,July,Wednesday,Delhi,1793,5639,Female,59,Rohini,Bandra,16.9,41,Sedan,App,Cash,252.8,1.1,278.08,4.1,3.7,Cancelled,App issue,No
100275,2024-12-18,06:20,2024,December,Wednesday,Bangalore,4293,6287,Male,29,Andheri,Gachibowli,3.8,54,Sedan,App,Cash,95.6,1.1,105.16,3.9,4.8,Completed,,No
100276,2023-01-16,08:49,2023,January,Monday,Bangalore,1974,2727,Male,47,Hinjewadi,Andheri,2.9,47,Sedan,App,Cash,84.8,1.2,101.76,4.1,4.7,Completed,,Yes
100277,2025-07-31,13:31,2025,July,Thursday,Hyderabad,2292,5454,Female,45,Andheri,Whitefield,6.2,36,Sedan,App,Cash,124.4,1.1,136.84,3.8,4.4,Completed,,No
100278,2025-03-08,05:46,2025,March,Saturday,Hyderabad,1604,4576,Male,26,Madhapur,Whitefield,12.5,7,Sedan,App,UPI,200.0,1.1,220.0,4.0,4.3,Completed,,No
100279,2023-02-05,16:09,2023,February,Sunday,Hyderabad,4113,3795,Female,39,Andheri,Indiranagar,15.6,38,Mini,App,Cash,237.2,1.3,308.36,4.7,4.9,Completed,,Yes
100280,2025-04-14,15:40,2025,April,Monday,Hyderabad,2538,3092,Female,51,Whitefield,Indiranagar,21.5,66,Sedan,App,Card,308.0,1.1,338.8,3.7,4.2,Completed,,No
